#Data,Import,Orgànica,Area,Funcional,Econòmica,Nom terc.,Text lliure,Document
2015-05-28,219.98,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC CAMP DE FUTBOL DEL 25/02/15 AL 24/03/15,750000080082 0428  PIA501N0003612
2015-05-28,297.55,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 27/01/15 AL 24/03/15,358501412055 0188  P8C501N0032959
2015-05-28,2119.16,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA PERE CALDERS DEL 28/02/15 AL 31/03/15,800000360172 0395  PAA501N0003899
2015-05-28,1163.17,18,Serveis de manteniment d'edificis i inversions,920,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC  AJUTAMENT DEL 25/02/15 AL 24/03/15,750000079649 0428  PIA501N0003609
2015-05-28,155.26,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 15/01/15 AL 11/03/15,358501441705 0116  P8C501N0028178
2015-05-28,222.66,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 15/01/15 AL 12/03/15,358501500228 0120  P8C501N0028651
2015-05-28,242.98,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC POLÍGON SECTOR LLEVANT DEL 29/01/15 AL 25/03/15,358501321341 0177  P8C501N0033369
2015-05-28,2400.91,18,Serveis de manteniment d'edificis i inversions,9293,22100,"ENDESA ENERGIA,S.A.",CONSUM ROURE DEL 28/02/15 AL 31/03/15,750000079581 0455  PIA501N0003965
2015-05-28,1596.64,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC ESCOLA ROSER CAPDEVILA 28/02/15 AL 31/03/15,750000079406 0447  PIA501N0004099
2015-05-28,959.94,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA NOVA POLINYÀ DEL 28/02/15 AL 31/03/15,358501560102 0209  P8C501N0036532
2015-05-28,300.0,01,Presidència-Òrgans de govern,912,22601,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",QUADRES SAMARRETES FUTBOL,52
2015-05-28,363.0,08,Cultura,338,22612,"FITE PEREZ, ROSA",1 SESSIÓ DE EL REI QUE S'AVORRIA FIRA DE SANT JORDI,2015/04.14
2015-05-28,750.0,19,Àmbit de solidaritat,231,22608,FONS CATALA DE COOPERACIO AL DESENVOLUPAMENT,QUOTA SOCI ANY 2015,QUOTA2015
2015-05-28,252.89,16,Serveis socials,337,22611,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FÍSIC GENT GRAN ABRIL,07
2015-05-28,160.93,13,Esports,341,22609,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",ACONDICIONAMENT FÍSIC GENT GRAN ABRIL,08
2015-05-28,47.02,18,Serveis de manteniment d'edificis i inversions,9293,22102,"GAS NATURAL SERVICIOS SDG, S.A.",CONSUM GAS / TERME FIX / IMPOST ESPECIAL SOBRE HIDROCARBURS / LLOGUER DE COMPTADOR / DESCOMPTE CONSUM GAS,FE15321170126752
2015-05-28,1415.98,06,Serveis municipals i via pública,9291,22707,"GINKGO BILOBA GESTIÓ ( RODRIGUEZ TARRASON, NURIA )",Assessorament i dinamització Horts Municipals de Polinyà,2
2015-05-28,277.15,16,Serveis socials,337,22611,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )",TROFEUS VIDRE PREMIS ESPORTS,15076
2015-05-28,695.75,16,Serveis socials,337,22706,"GONZALEZ BODEGUERO, CARMEN",DINAMITZACIÓ CASAL GENT GRAN DEL 20/04 AL 30/04,07/15
2015-05-28,16.34,02,Serveis generals,920,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",ENGANXADA BÀNDOLS LICITACIÓ QUIOSC PLAÇA DE LA VILA,1859
2015-05-28,179.69,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",REPARTIMENT AGENDA ABRIL 2015,1851
2015-05-28,21.78,11,Educació,320,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"NOUS CURSOS CFA EL ROURE""""",1856
2015-05-28,337.5,11,Educació,326,22700,"GUIJOSA PIBERNAT, JOANA",TALLER MEDIACIÓ ESCOLAR,1
2015-05-28,1000.0,20,Promoció econòmica,430,22608,"INTERFASE - Ingeniería de Organización y Sistemas, S.L.",ASSESSORAMENT EN MATÈRIA DE PLANIFICACIÓ ESTRATÈGICA A L'EMPRESA EUROLOGÍSTICS PLUS S.L.,1.915
2015-05-28,10999.99,06,Serveis municipals i via pública,9292,62501,J COPLASTIC IBERICA 2000 S.L.,CONT. 1000LT ONDULADO S/ASAS CON PEDAL AMARILLO / CONT. 1000LT ONDULADO C/PEDAL AZUL S/ASAS / CONT. 1000LT ONDULADO C/2,F1500206
2015-05-28,2000.0,20,Promoció econòmica,430,22608,"J. MERCADER CONSULTORS, S.L.  ( MERCACONSULT )",ASSESSORAMENT A EMPRESES ACCIÓ VIA-C,15074
2015-05-28,130.0,08,Cultura,3321,22609,"JARILLO MOLINA, ANA BELEN","SESSIÓ HORA DEL CONTE """"ESPANTEM LA POR""""",13-2015
2015-05-28,2297.68,06,Serveis municipals i via pública,171,22716,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN ROVIRA D1 ABRIL 2015,9053
2015-05-28,1495.84,13,Esports,342,22707,LLOP GESTIÓ ESPORTIVA,"Abril'15 / Servei supervisió i seguiment instal·lacions esportives / municipals PALS (108,63 hores)",2015 381
2015-05-28,3709.99,18,Serveis de manteniment d'edificis i inversions,9292,22199,MACOPOL,BORDILLO JARDIN 20X50 / PANOT GRIS 20X20X4 / BIG BAG ARENA / PALETS MADERA (CARGO) / RAPIDO TIGRE SACO / BIG BAG MEZCLA,150081
2015-05-28,9849.79,02,Serveis generals,920,22400,"MAPFRE SEGUROS DE EMPRESAS, CIA DE SEGUROS Y REASEGUROS, SA",RECIBO - 647817994 ASSEGURANÇA INTEGRAL D'ADMINISTRACIÓ LOCAL ( MAPFRE EMPRESAS ASSEGURANÇA INTEGRAL D'ADMINISTRACIÓ LOC,Emit- 51
2015-05-28,155.61,17,Ocupació,241,22606,"MARCTECNIC POLINYA, S. L.",alb. 4323 Yolanda roure,50636
2015-05-28,920.0,17,Ocupació,241,22606,"MARIN REDONDO, ELISENDA",CURS DE FORMACIÓ AT. SOCIOSANITARIA,102
2015-05-28,1694.0,08,Cultura,338,22612,"MIMAJOCS, S.L.",REALITZACIÓ LUDOTECA MÒBIL TARDA DE SANT JORDI,18/2015
2015-05-28,690.0,17,Ocupació,241,22606,"MORANCHO JULIA, ESTHER",CURS ATENCIÓ SOCIOSANITÀRIA PER A PERSONES DEPENDENTS,47
2015-05-28,18.0,03,Seguretat ciutadana,130,21400,"NEUMATICOS POLINYA, S.L.",REPARACIÓ PUNXADA VEHICLE POLICIAL - 5746HCH,A 15000929
2015-05-28,337.5,11,Educació,326,22700,"PEDROL LLIRINÓS, MONTSERRAT",TALLER MEDIACIÓ ESCOLAR,1
2015-05-28,22318.66,06,Serveis municipals i via pública,171,22716,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.","Facturació del servei corresponent a la """"Conservació i manteniment de la jardineria dels espais públics de Polinyà duran",P 00005
2015-05-28,200.0,17,Ocupació,241,22605,"RATIONAL TIME, SL",CURS INTRODUCCIÓ A LA RESOLUCIÓ D'EQUACIONS DE 1ER GRAU,4-2015
2015-05-28,234.74,18,Serveis de manteniment d'edificis i inversions,342,21200,"SERVICIOS JAF, SA",Servei de neteja extra de la pista El Turó realitzat durant el dissabte dia 18 i el diumenge dia 19 d'abril.,V0/1247
2015-05-28,63.16,18,Serveis de manteniment d'edificis i inversions,430,21200,"SERVICIOS JAF, SA",Serveis de neteja prestats a 3 vivers privatius de Can Gavarra s/of. 131/15-JL els dies 16 al 30 d'abril.,V0/1248
2015-05-28,70.18,18,Serveis de manteniment d'edificis i inversions,333,21200,"SERVICIOS JAF, SA",Servei de neteja extra del Centre Cívic realitzat el diumenge dia 19 d'abril.,V0/1246
2015-05-28,396.53,20,Promoció econòmica,430,22002,SERVICIOS MICROINFORMÁTICA S.A.,HP 1910-24-PoE+ Switch - Conmutador - Gestionado - 24 x 10/100 (PoE+) + 2 x Gigabit SFP combinado - montaje en rack - Po,15C1 15C1-007890
2015-05-28,160.63,06,Serveis municipals i via pública,1622,22700,"SERVICIOS SEMAT, S.A.",Retirada de bosses d¿escombraries corresponents als residus corresponents al desbròs realitzat pels plans d¿ocupació el,D 00016
2015-05-28,49.41,15,Salut i consum ,311,22709,"SERVICIOS SEMAT, S.A.",Buidat del contenidor del Parc de la Pineda 22/04/2015,D 00015
2015-05-28,121.1,06,Serveis municipals i via pública,1622,22700,"SERVICIOS SEMAT, S.A.","Incorporació de 4 contenidors de 1.100 litres de rebuig a la Rambla, buidat el dia 25 i 27 d¿ Abril i retorn al magatzem",D 00018
2015-05-28,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,SERVICIO MANTENIMIENTO MENSUAL (ABRIL 2015),150152
2015-05-28,37.23,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",XYLAZEL METALL OXIRITE LLIS GRIS PERLA 750,255545
2015-05-28,11.13,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",CLAU DE SERRETA,255876
2015-05-28,22.95,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",PISTOLA GARDENA MULTIXORRO 8101,255861
2015-05-28,98.19,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",ROTLLO FIL DESBROZADORA RODO 60M. 3 MM. / HILO PROFESIONAL DESBROÇADORA 3MM X 84M QUADRAT  TARONJA CIFEC,255863
2015-05-28,79.99,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",PANY TESA REF. 2210/20 3 AI PALANCA BASCULANT (CENTRE 20MM.),255875
2015-05-28,149.71,18,Serveis de manteniment d'edificis i inversions,9292,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",BIDO DISOLVENT UNIVERSAL DE 25 L. / PANY EZCURRA 3100/60,255862
2015-05-28,375.1,08,Cultura,338,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER ABRIL MODULS C/ ESCOLES, 2",449/15
2015-05-28,66.55,07,Medi ambient,1622,20200,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER ABRIL MODUL C/ JOAN MIRO,448/15
2015-05-28,140.96,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 15 a 31 Mar. 15 ) Serveis Telefonia MARÇ 2015 ( FACT. RESTA DE SERVEIS ),60C5RR009736
2015-05-28,930.49,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 15 a 31 Mar. 15 ) Facturacio LOT3 MARÇ 2015,60C5RR009579
2015-05-28,820.54,16,Serveis socials,231,22608,"TELEVIDA SERVICIO SOCIOSANITARIO, S.L.",Servei de Teleassist¿¿ncia Domicili¿ária  MARÇ 2015,FC-015518
2015-05-28,3208.92,18,Serveis de manteniment d'edificis i inversions,3231,21500,"TOLDOS BARBERA, S.L.",REPARACIÓ TENDALS EMB GINESTA,A000143
2015-05-28,60.5,16,Serveis socials,231,48000,"TRANSMARQUES, S.A.",TRANSPORT ALIMENTS LOCAL REBOST SOLIDARI,101/16203
2015-05-28,4140.0,17,Ocupació,241,22606,TRILLO GALLARDO TERESA (AULA OFIMATICA),FORMACIÓ OPERACIONS D'ENREGISTRAMENT I TRACTAMENT DE DADES I DOCUMENTS,A168/2015
2015-05-28,231.0,11,Educació,326,22707,TRILLO GALLARDO TERESA (AULA OFIMATICA),CURS EXCEL AVANÇAT MARÇ I ABRIL,A165/2015
2015-05-28,399.97,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",Importe Cuota 01/04/2015 - 30/04/2015 ( Importe Cuota 01/04/2015 - 30/04/2015 ),F15041460
2015-05-28,1144.29,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",FACTURACIÓ TOTAL D'EXAMENS SALUT PERS. AJPOLINYA REVISIONS MÈDIQUES 2015,F15024110
2015-05-28,1057.12,06,Serveis municipals i via pública,171,22709,"URBE SBD,SL",Manteniment dels jocs infantils instal·lats a les àrees de joc del municipi de Polinyà i de 7 unitats de jocs saludable,1 102892
2015-05-28,545.0,16,Serveis socials,337,22611,"VIDAL GARCIA, IVAN",SERVEI PODOLOGIA CASAL DE LA GENT GRAN DE GENER A MARÇ 2015,1022
2015-06-01,3.63,11,Educació,3231,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar ( Tipus de contracte: Contracte M2M GPRS Pimes - ESCOLA BRESSOL BADABADOC ABRIL 2015,28-D5M0-819929
2015-06-01,6.96,11,Educació,3231,22200,"TELEFONICA MOVILES, SA (MOVISTAR)",Movistar ( Tipus de contracte: Contracte M2M GPRS Pimes - ESCOLA BRESSOL BADABADOC MAIG 2015,28-E5M0-808289
2015-06-12,170.01,17,Ocupació,241,22606,AFIS - Corredoria d'assegurances,Pòlissa MAPFRE 0551580201537 ( Pòlissa accidents col·lectiu 15 assegurats curs de formació Periode assegurança: 10-05-20,000104
2015-06-12,2660.0,02,Serveis generals,920,22706,"APTIMA 2, SLU",REVISIONS GINECOLÒGIQUES TREBALLADORES,F15B-00893
2015-06-12,330.0,07,Medi ambient,1722,22611,AUTOCARS SANT MARTI,TRASLLAT EXCURSIÓ COLL DE ESTENALLES,ASM2015A04-0148
2015-06-12,127.05,18,Serveis de manteniment d'edificis i inversions,3231,21200,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),REPARACIÓ MOSQUITERES EBM GINESTA,2015037
2015-06-12,135.96,20,Promoció econòmica,430,21500,"BASSO,S.A.",CÒPIES IMPRESSORA LÀSER COLOR OKI CAN GAVARRA DEL 25/03/15 AL 24/04/15,2015-152004
2015-06-12,134.56,20,Promoció econòmica,430,21500,"BASSO,S.A.",CÒPIES OKI CAN GAVARRA DEL 20/02/15 AL 25/03/15,2015-151791
2015-06-12,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES TEATRE CABARET A POLINYÀ 08/05/2015,23/15
2015-06-12,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES DINAR FI DE FESTA DIUMENGE 10/05/15,24/15
2015-06-12,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES FIRA MEDIEVAL,20/15
2015-06-12,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES INAUGURACIÓ DE LES XXIV JORNADES DE LA GENT GRAN,22/15
2015-06-12,302.5,08,Cultura,338,22612,"CANO DE ARRIBAS, JOSEP",FOTOGRAFIES SANT JORDI 2015,19/15
2015-06-12,175.45,16,Serveis socials,337,22611,"CARPINTERIA HNOS. GALAMBA, SL",SUBMINISTRAMENT MELAMINES BLANQUES CASAL GENT GRAN,01548
2015-06-12,100.0,08,Cultura,3321,22609,"CARRILLO TORRAS, MERCÈ",SESSIÓ CLUB DE LECTURA BIBLIOTECA 19/05/15,29/15
2015-06-12,3695.05,06,Serveis municipals i via pública,1623,22700,"CESPA GESTIÓN DE RESIDUOS, S.A.",Periode de facturacio: 01/04/2015 a 30/04/2015 UTILITZACIà DE LA PLANTA DE CAN BARBA. TRACTAMENT FORM  / TRANSPORT I DIS,15J9PZ000107
2015-06-12,436.8,09,"Comunicació, participació ciutadana i qualitat democràtica",9232,22602,"CLOS MOLINA, FRANCESC   (DEDEDE COMUNICACIÓ GRÀFICA I VISUAL)",Maquetació de l'agenda d'informació municipal i ciutadana de Polinyà.  Agenda n.80. Maig 2015. 20 pàgines,32
2015-06-12,508.2,18,Serveis de manteniment d'edificis i inversions,342,20500,"COBREZINC ARQUITECTURA, S.L.",LLOGUER MENSUAL XARXES PISCINA MPAL. ABRIL 2015,2015037
2015-06-12,6289.93,06,Serveis municipals i via pública,1623,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,Rect.  374/2014 / TONES A COMPTE RESTA CTR-VACARISSES,Rectificativa R-L-03
2015-06-12,2806.25,06,Serveis municipals i via pública,1623,22700,CONSORCI GESTIO DE RESIDUS DEL  VALLES OCCIDENTAL,Rect.  389/2014 / TONES A COMPTE VOLUMINOSOS PLANTA INTERCOMARCAL SABADELL,Rectificativa R-L-04
2015-06-12,18.99,20,Promoció econòmica,430,22606,"CREATIVE SABE, SL",V MOSTRA DE COMERÇ DE POLINYÀ I IMPRESSIÓ DUES PANCARTES,A/49
2015-06-12,231.96,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA 4x4 FIRA SANT JORDI,113/2015
2015-06-12,417.52,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA 8x8 APLEC DE LA SARDANA,131/2015
2015-06-12,278.35,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA 4x4 MOSTRA ENTITATS,114/2015
2015-06-12,301.54,12,Àrea d'atenció a les persones,9290,22717,"DIMAS ( EMPRESA D'INSERCIÓ SOCIAL, S.L.)",MUNTATGE I DESMUNTATGE TARIMA 6x6 ALS PLATANERS DARRERA DEL PAS ACTE PSC,117/2015
2015-06-12,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ APROVACIÓ INICIAL PROJECTE REPARACIÓ PAVIMENTACIÓ CAN ROVIRA,201502003221L
2015-06-12,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ APROVACIÓ INICIAL MOD. PLA GRAL. D'ORDENACIÓ URBANA,201502003224L
2015-06-12,147.65,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ LICITACIÓ CONTRACTE PRESTACIÓ SERVEI PIJ,201502003222L
2015-06-12,60.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ APROVACIÓ INCIAL MODIF. PLA GRAL. D'ORDENACIÓ URBANA,201502003223L
2015-06-12,80.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA PUBLICACIÓ INFORMACIÓ PÚBLICA SOL. LLICÈNCIA AMBIENTAL,201502003101L
2015-06-12,108.42,18,Serveis de manteniment d'edificis i inversions,9292,22199,"DROGUES I PINTURA LA MODERNA, SA",MATERIAL MANTENIMENT AJUNTAMENT,151002949
2015-06-12,79.09,06,Serveis municipals i via pública,1623,22700,"ECO-EQUIP, S.A.",TRANSFERÈNCIA ENVASOS POLINYÀ,2.015/TN/1.280
2015-06-12,174.09,16,Serveis socials,231,48003,"ENDERMAR COLECTIVIDADES, SL",MENUS NENS ESCOLA ROSER CAPDEVILA ABRIL 2015,15246
2015-06-12,700.0,18,Serveis de manteniment d'edificis i inversions,430,22100,"ENDESA ENERGIA,S.A.",CONSUM CAN GAVARRA DEL 31/03/15 AL 30/04/15,358501550339 0213  P8C501N0048023
2015-06-12,723.69,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,358501515952 0116  P8C501N0047158
2015-06-12,353.05,18,Serveis de manteniment d'edificis i inversions,231,22100,"ENDESA ENERGIA,S.A.",CONSUM LOCAL C/PIRINEOS (BANC D'ALIMENTS I ORGT) 04/03/15 AL 06/05/15,358501333995 0120  P8C501N0048530
2015-06-12,624.49,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,750000080536 0223  PIA501N0005219
2015-06-12,1864.91,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA PERE CALDERS DEL 31/03/15 AL 30/04/15,800000360172 0401  PAA501N0005013
2015-06-12,743.96,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,750000080521 0223  PIA501N0005218
2015-06-12,286.39,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM ELÈCTRIC PISCINA DEL 24/03/15 AL 27/04/15,750000080082 0432  PIA501N0004844
2015-06-12,458.61,18,Serveis de manteniment d'edificis i inversions,337,22100,"ENDESA ENERGIA,S.A.",CONSUM LOCAL DE JOVES DEL 24/03/15 AL 27/04/15,750000079634 0409  PIA501N0004839
2015-06-12,607.3,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM EBM GINESTA DEL 31/03/15 AL 30/04/15,750000079727 0466  PIA501N0005263
2015-06-12,367.3,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000080249 0451  PIA501N0004846
2015-06-12,966.52,18,Serveis de manteniment d'edificis i inversions,3231,22100,"ENDESA ENERGIA,S.A.",CONSUM EBM BADABADOC DEL 24/03/15 AL 27/04/15,750000079955 0428  PIA501N0004842
2015-06-12,723.3,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,358501517550 0116  P8C501N0047159
2015-06-12,694.42,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA POLINYÀ DEL 31/03/15 AL 30/04/15,358501560102 0213  P8C501N0047456
2015-06-12,115.22,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 04/03/15 AL 06/05/15,750000080920 0223  PIA501N0005355
2015-06-12,472.38,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM CAMP DE FUTBOL DEL 31/03/15 AL 30/04/15,710000027855 0544  PHC501N0003359
2015-06-12,334.36,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000080481 0451  PIA501N0004849
2015-06-12,617.25,18,Serveis de manteniment d'edificis i inversions,3321,22100,"ENDESA ENERGIA,S.A.",CONSUM BIBLIOTECA DEL 24/03/15 AL 27/04/15,750000079687 0447  PIA501N0004841
2015-06-12,840.6,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000079503 0525  PIA501N0004838
2015-06-12,511.36,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 26/03/15 AL 28/04/15,750000080411 0440  PIA501N0004900
2015-06-12,569.57,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 07/04/15 AL 27/04/15,750000079385 0413  PIA501N0004837
2015-06-12,1889.02,18,Serveis de manteniment d'edificis i inversions,9293,22100,"ENDESA ENERGIA,S.A.",CONSUM ROURE DEL 31/03/15 AL 30/04/15,750000079581 0461  PIA501N0005171
2015-06-12,1570.02,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 05/03/2015 AL 07/05/2015,750000080059 0238  PIA501N0005418
2015-06-12,448.24,18,Serveis de manteniment d'edificis i inversions,342,22100,"ENDESA ENERGIA,S.A.",CONSUM PISTA POLIESPORTIVA DEL 24/03/15 AL 27/04/15,750000080287 0432  PIA501N0004847
2015-06-12,242.48,18,Serveis de manteniment d'edificis i inversions,9292,22100,"ENDESA ENERGIA,S.A.",CONSUM NAU BRIGADA DEL 26/03/15 AL 28/04/15,358501558061 0217  P8C501N0044830
2015-06-12,726.91,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000080122 0413  PIA501N0004845
2015-06-12,105.73,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 13/04/15,358501398240 0192  P8C501N0039988
2015-06-12,316.49,18,Serveis de manteniment d'edificis i inversions,333,22100,"ENDESA ENERGIA,S.A.",CONSUM CENTRE CÍVIC DEL 24/03/15 AL 27/04/15,990000212707 0442  PKC501N0014184
2015-06-12,1434.0,18,Serveis de manteniment d'edificis i inversions,3232,22100,"ENDESA ENERGIA,S.A.",CONSUM ESCOLA ROSER CAPDEVILA DEL 31/03/15 AL 30/04/15,750000079406 0451  PIA501N0005262
2015-06-12,544.88,18,Serveis de manteniment d'edificis i inversions,9290,22100,"ENDESA ENERGIA,S.A.",CONSUM LOCAL AAPP DEL 24/03/15 AL 27/04/15,750000080031 0436  PIA501N0004843
2015-06-12,616.27,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000079917 0563  PIA501N0004883
2015-06-12,201.36,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000080574 0409  PIA501N0004850
2015-06-12,710.92,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 02/03/15 AL 04/05/15,750000080842 0223  PIA501N0005220
2015-06-12,533.71,18,Serveis de manteniment d'edificis i inversions,165,22100,"ENDESA ENERGIA,S.A.",CONSUM ENLLUMENAT PÚBLIC DEL 24/03/15 AL 27/04/15,750000080350 0447  PIA501N0004848
