#Org.,Fun.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
12,9290,62501,MOBILIARI I ESTRIS,1000,200.0,1200.0,672.51
12,9290,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0,,,516.37
12,9290,64800,QUOTES RENTING FOTOCOPIADORA,1153,,1153.0,
12,9293,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,8390,,8390.0,6604.77
12,9293,12006,TRIENNIS,501,,501.0,390.03
12,9293,12100,COMPLEMENT DE DESTINACIÓ,3641,,3641.0,2871.24
12,9293,12101,COMPLEMENT ESPECÍFIC,10181,-255.0,9926.0,8028.37
12,9293,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,22911,,22911.0,25610.76
12,9293,14300,Altre personal atípic,0,,,20456.82
12,9293,15000,PRODUCTIVITAT,1200,,1200.0,958.36
12,9293,15100,Gratificacions,0,255.0,255.0,600.0
12,9293,16000,SEGURETAT SOCIAL PERSONAL ADMINISTRATIU DEL ROURE,13077,1631.26,14708.26,19466.93
12,9293,22200,SERVEIS DE TELECOMUNICACIONS,2500,,2500.0,1702.37
12,9293,35800,INTERESSOS RENTING,172,,172.0,135.84
12,9293,64800,QUOTES RENTING FOTOCOPIADORA,1060,,1060.0,846.62
13,340,13000,Retribucions bàsiques.,0,4500.0,4500.0,4284.66
13,340,13002,Altres remuneracions.,0,8750.0,8750.0,8755.85
13,340,16000,SEGUROS SOCIALS ESPORTS,0,3780.0,3780.0,2826.87
13,341,22608,PROMOCIÓ ESPORTIVA,1000,,1000.0,
13,341,22609,ACTIVITATS DINAMITZACIÓ ESPORTIVA,12000,,12000.0,12626.96
13,341,48900,SUBVENCIONS ESPORTIVES,44000,8880.0,52880.0,40560.0
13,342,21200,MANTENIMENT EQUIPAMENTS ESPORTIUS,2000,,2000.0,
13,342,22106,SUBMINISTRAMENT PRODUCTES FARMACÈUTICS,180,,180.0,
13,342,22199,ALTRES SUBMINISTRAMENTS,3600,,3600.0,757.39
13,342,22200,SERVEIS DE TELECOMUNICACIONS,1800,,1800.0,1128.03
13,342,22707,ASSESSORAMENT I ACTIVITAT GESTIÓ ESPORTIVA,41700,8974.98,50674.98,16924.33
13,342,22709,COMPENSACIÓ EQUILIBRI FINANCER COMPLEX ESPORTIU,136000,234063.6,370063.6,326990.9
13,342,22710,GESTIÓ PISCINA DESCOBERTA,0,,,7085.36
13,342,62501,MOBILIARI I ESTRIS,4000,,4000.0,3976.17
13,342,63200,EDIFICIS I ALTRES CONSTRUCCIONS,190000,60000.0,250000.0,84924.95
14,231,20800,LLOGUER ALTRE IMMOBILITZAT MATERIAL,0,,,302.5
14,231,22608,PROGRAMA DE LA DONA,2650,200.0,2850.0,510.05
14,231,22706,SERVEIS ATENCIÓ A LA DONA,9000,3310.0,12310.0,10340.82
14,231,48900,SUBVENCIONS A ENTITATS,2040,360.0,2400.0,1992.0
15,311,12001,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP A2,13426,,13426.0,13085.33
15,311,12006,TRIENNIS,2713,,2713.0,2690.87
15,311,12100,COMPLEMENT DE DESTINACIÓ,7138,,7138.0,7268.11
15,311,12101,COMPLEMENT ESPECÍFIC,10785,,10785.0,10981.71
15,311,15000,PRODUCTIVITAT,600,,600.0,600.0
15,311,15100,GRATIFICACIONS PERSONAL FUNCIONARI,1000,186.83,1186.83,1186.83
15,311,16000,SEGURETAT SOCIAL PERSONAL SANITAT,8898,202.54,9100.54,9136.52
15,311,21200,Reparac.mantenim. i conserv.edificis i altres construccions,0,,,2069.1
15,311,22199,ALTRES SUBMINISTRAMENTS,4000,-186.83,3813.17,1333.6
15,311,22608,PROGRAMES SALUT I CONSUM,2750,168.23,2918.23,1669.47
15,311,22709,ACTUACIONS SALUT I CONSUM,49258,490.0,49748.0,30689.32
15,311,48003,TRANSFERÈNCIES CORRENTS INSTUCIONS SENSE FINALITAT DE LUCRE,300,300.0,600.0,
15,311,48200,CONVENI CREU ROJA,4000,,4000.0,4000.0
15,311,62501,MOBILIARI I ESTRIS,100,,100.0,
16,231,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,48080,,48080.0,46619.87
16,231,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,53877,,53877.0,54965.38
16,231,15000,PRODUCTIVITAT,1800,,1800.0,1500.0
16,231,16000,SEGURETAT SOCIAL PERSONAL SERVEIS SOCIALS,32333,,32333.0,32522.24
16,231,21400,MANTENIMENT VEHICLES,500,,500.0,748.66
16,231,22103,SUBMINISTRAMENT COMBUSTIBLE,300,,300.0,290.02
16,231,22199,ALTRES SUBMINISTRAMENTS,500,,500.0,
16,231,22200,SERVEIS DE TELECOMUNICACIONS,500,,500.0,
16,231,22608,ALTRES DESPESES DIVERSES,116600,22127.78,138727.78,77553.27
16,231,22709,AULA DE TARDA,40000,,40000.0,39898.0
16,231,48000,AJUTS SOCIALS,45000,,45000.0,35346.6
16,231,48003,AJUTS INFÀNCIA,7000,1266.0,8266.0,9914.22
16,231,48004,AJUTS TRANSPORT ADAPTAT,4000,1257.57,5257.57,6679.31
16,231,48005,AJUTS ASSISTÈNCIA JURIDICA,2400,3040.0,5440.0,2455.0
16,231,48900,SUBVENCIONS SERVEIS SOCIALS,6000,1200.1,7200.1,3688.95
16,231,62501,MOBILIARI I ESTRIS,100,,100.0,
16,337,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,8810,,8810.0,8967.5
16,337,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,11705,,11705.0,11918.3
16,337,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,27557,-1400.0,26157.0,22268.27
16,337,15000,PRODUCTIVITAT,1200,-375.0,825.0,600.0
16,337,16000,SEGURETAT SOCIAL PERSONAL CASAL GENT GRAN,15357,-10436.25,4920.75,8430.83
16,337,22199,ALTRES SUBMINISTRAMENTS,0,1775.0,1775.0,110.05
16,337,22611,ACTIVITATS GENT GRAN,22598,-430.0,22168.0,22345.14
16,337,22706,DINAMITZACIÓ CASAL GENT GRAN,0,10436.25,10436.25,10088.38
16,337,62501,MOBILIARI I ESTRIS,0,7879.24,7879.24,7878.19
17,241,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,25383,,25383.0,25148.13
17,241,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,33142,,33142.0,33747.45
17,241,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,62116,,62116.0,61371.44
17,241,14100,PERSONAL PLANS D'OCUPACIÓ,0,133034.14,133034.14,138340.77
17,241,15000,PRODUCTIVITAT,2400,300.0,2700.0,2400.0
17,241,15100,Gratificacions personal funcionari,0,,,300.0
17,241,16000,SEGURETAT SOCIAL PERSONAL OCUPACIÓ,38232,11557.45,49789.45,38613.7
17,241,16002,Seguretat Social altre personal Pla d'ocupació,0,69143.19,69143.19,49605.61
17,241,21500,MANTENIMENT MOBILIARI I ESTRIS,500,,500.0,2545.12
17,241,22000,MATERIAL D'OFICINA,250,,250.0,10.38
17,241,22199,ALTRES SUBMINISTRAMENTS,2000,,2000.0,
17,241,22200,SERVEIS DE TELECOMUNICAC IONS,1200,,1200.0,722.37
17,241,22605,CURSOS FORMACIÓ,15000,29645.82,44645.82,24404.57
17,241,22606,FORMACIÓ OCUPACIONAL,0,89203.5,89203.5,61136.35
17,241,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,5000,,5000.0,3652.99
17,241,35800,INTERESSOS RENTING,792,,792.0,725.86
17,241,62501,MOBILIARI I ESTRIS,100,128.9,228.9,128.9
17,241,64800,QUOTES RENTING ORDINADORS,4066,,4066.0,3140.21
17,942,46700,A CONSORCIS,0,,,
18,164,21200,MANTENIMENT CEMENTIRI,6000,,6000.0,
18,165,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA ENLLUMENAT PÚBLIC,195000,-14556.49,180443.51,148572.44
18,231,21200,MANTENIMENT DEPENDÈNCIES SERVEIS SOCIALS,2000,8.07,2008.07,329.63
18,231,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA DEP. SERVEIS SOCIALS,450,,450.0,1919.29
18,330,21200,MANTENIMENT EQUIPAMENTS CULTURALS,0,1009.75,1009.75,
18,333,21200,MANTENIMENT EQUIPAMENTS CULTURALS,7500,,7500.0,909.9
18,333,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EQUIPAMENTS CULTURALS,7000,,7000.0,5092.66
18,333,22102,SUBMINISTRAMENT GAS EQUIPAMENTS CULTURALS,9000,,9000.0,4300.02
18,337,21200,MANTENIMENT CASAL CULTURA I JOVENTUT,0,,,47.17
18,337,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA CASAL DE JOVES,6000,,6000.0,4872.93
18,342,20500,LLOGUER MOBILIARI I ESTRIS,0,1016.4,1016.4,5132.82
18,342,21200,MANTENIMENT EQUIPAMENTS ESPORTIUS,45000,9350.35,54350.35,38846.71
18,342,21300,"MANTENIMENT MAQUINÀRIA, INSTAL.LACIONS I UTILLATGE",100,,100.0,
18,342,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EQUIP. ESPORTIUS,24000,,24000.0,19478.63
18,342,22102,SUBMINISTRAMENT GAS EQUIPAMENTS ESPORTIUS,12000,1425.11,13425.11,5074.31
18,342,22199,ALTRES SUBMINISTRAMENTS,300,,300.0,343.4
18,430,21200,MANTENIMENT CAN GAVARRA,12000,2710.93,14710.93,13334.86
18,430,22100,SUBMINISTRAMENT ELÈCTRIC CAN GAVARRA,10500,1094.64,11594.64,10119.11
18,920,21200,MANTENIMENT EDIFICI AJUNTAMENT I ALTRES,33000,2754.08,35754.08,13875.0
18,920,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EDIFICI AJUNTAMENT I ALTRE,20000,,20000.0,17020.05
18,920,22199,ALTRES SUBMINISTRAMENTS,1500,971.93,2471.93,
18,1530,21000,INFRASTRUCTURA I BÉNS NATURALS,0,20000.0,20000.0,16424.57
18,1530,21300,"REPARAC.MANTENIM. I CONSERV. MAQUINÀRIA, INSTAL. I UTILLATGE",0,,,
18,1530,21500,MOBILIARI I ESTRIS,0,,,359.37
18,1530,22199,Altres subministraments.,0,,,6972.83
18,1530,63300,"MAQUINÀRIA, INSTAL·LACIONS I UTILLATGE",0,,,
18,1532,21000,ACTUACIONS EN VIES PÚBLIQUES,110000,-54768.27,55231.73,25027.46
18,1532,21500,MOBILIARI I ESTRIS,10000,,10000.0,1476.2
18,1532,22199,ALTRES SUBMINISTRAMENTS VIA PÚBLICA,0,,,1836.14
18,1622,21200,MANTENIMENT EDIFICIS SERV.MUNICIPALS DEIXALLERIA,0,,,
18,1622,22100,SUMINISTRAMENT ENERGIA ELÈCTRICA DEIXALLERIA,0,,,333.09
18,1622,22200,SERVEIS DE TELECOMUNICACIONS DEIXALLERIA,0,,,314.54
18,1624,21200,MANTENIMENT EDIFICIS SERV. MUNICIPALS DEIXALLERIA,1000,,1000.0,
18,1624,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA DEIXALLERIA,600,,600.0,
18,3230,21200,MANTENIMENT EQUIPAMENTS EDUCATIUS,0,56258.29,56258.29,35613.73
18,3231,21200,MANTENIMENT ESCOLES BRESSOL MUNICIPALS,23500,,23500.0,22745.6
18,3231,21500,MOBILIARI I ESTRIS ESCOLES BRESSOL MUNICIPALS,1000,3208.92,4208.92,3208.92
18,3231,22100,SUB. ENERGIA ELÈCTRICA ESCOLES BRESSOL MUNICIPALS,30000,,30000.0,16398.24
18,3231,22102,SUB. GAS ESCOLES BRESSOL MUNICIPALS,30000,,30000.0,13285.13
18,3232,21000,INFRASTRUCTURA I BÉNS NATURALS,0,,,9680.0
18,3232,21200,MANTENIMENT ESCOLES PÚBLIQUES,30000,,30000.0,36351.7
18,3232,21500,MOBILIARI I ESTRIS ESCOLES PÚBLIQUES,1000,1193.0,2193.0,1192.58
18,3232,22100,SUB. ENERGIA ELÈCTRICA ESCOLES PÚBLIQUES,50000,,50000.0,45557.37
18,3232,22102,SUB. GAS ESCOLES PÚBLIQUES,35000,4156.94,39156.94,29496.58
18,3232,22104,VESTUARI,0,,,
18,3321,21200,MANTENIMENT BIBLIOTECA,7500,,7500.0,2065.18
18,3321,21500,Mobiliari i estris,0,1733.33,1733.33,1733.33
18,3321,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA BIBLIOTECA,7000,,7000.0,8135.58
18,9290,21200,MANTENIMENT LOCAL ATENCIÓ A LES PERSONES,6000,24.07,6024.07,2126.02
18,9290,22100,SUBMIN.ENERGIA ELÈCTRICA LOCAL ATENCIÓ A LES PERSONES,7200,,7200.0,5867.92
18,9291,21000,MANTENIMENT HORTS MUNICIPALS,0,,,80.0
18,9292,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,65766,,65766.0,66270.92
18,9292,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,125317,3803.0,129120.0,134726.98
18,9292,15000,PRODUCTIVITAT,3600,,3600.0,3300.0
18,9292,15100,GRATIFICACIONS,7680,-3803.0,3877.0,1215.22
18,9292,16000,SEGURETAT SOCIAL PERSONAL BRIGADA,68186,3721.72,71907.72,65795.82
18,9292,20200,LLOGUER D'EDIFICIS I ALTRES CONSTRUCCIONS,22000,,22000.0,19325.28
18,9292,20300,LLOGUER DE MAQUINARIA INSTAL.LACIONS I UTILLATGE,100,,100.0,
18,9292,20400,LLOGUER DE MATERIAL DE TRANSPORT,100,,100.0,
18,9292,21200,MANTENIMENT LOCAL BRIGADA,1500,33.06,1533.06,717.65
18,9292,21300,"MANTENIMENT MAQUINARIA, INST. I UTILLATGE",500,67.51,567.51,1187.34
18,9292,21400,MANTENIMENT VEHICLES,6000,18.42,6018.42,3140.1
18,9292,21500,MOBILIARI I ESTSRES,0,2307.95,2307.95,2068.37
18,9292,22100,SUBMINISTRE ELECTRIC MAGATZEM BRIGADA,4000,,4000.0,3010.29
18,9292,22103,SUBMINISTRAMENT  COMBUSTIBLE,6500,,6500.0,3835.19
18,9292,22104,SUBMINISTRAMENT  VESTUARI,4500,,4500.0,3406.52
18,9292,22199,ALTRES SUBMINISTRAMENTS -MATERIAL BRIGADA-,80000,,80000.0,88471.74
18,9292,22200,SERVEIS DE TELECOMUNICACIONS,2700,,2700.0,843.13
18,9293,21200,"MANTENIMENT EDIFICI """"EL ROURE""""",15000,2313.74,17313.74,6289.65
18,9293,21500,"MOBILIARI I ESTRIS """"EL ROURE""""",500,,500.0,
18,9293,22100,"SUBMINISTRAMENT ENERGIA ELÈCTRICA EDIFICI """"EL ROURE""""",46000,-11000.0,35000.0,28683.59
18,9293,22102,"SUBMINISTRAMENT GAS """"EL ROURE""""",500,,500.0,186.15
19,231,22608,ACTIVITATS SOLIDARITAT,4145,,4145.0,1304.06
19,231,48900,SUBVENCIONS SOLIDARITAT,55067,,55067.0,51000.0
20,430,12001,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP A2,13426,,13426.0,13388.48
20,430,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,8390,,8390.0,8551.92
20,430,12006,TRIENNIS,3435,,3435.0,3262.55
20,430,12100,COMPLEMENT DE DESTINACIÓ,11802,,11802.0,11593.81
20,430,12101,COMPLEMENT ESPECIFIC,39119,,39119.0,40059.25
20,430,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,11804,-4500.0,7304.0,7248.89
20,430,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,23324,-8300.0,15024.0,14987.95
20,430,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,32322,,32322.0,23951.9
20,430,14300,Altre personal atípic,0,16683.97,16683.97,19392.09
20,430,15000,PRODUCTIVITAT,2400,,2400.0,1842.74
20,430,16000,SEGURETAT SOCIAL PROMOCIÓ ECONÒMICA,40025,-4230.0,35795.0,37805.55
20,430,16002,Seguretat Social altre personal,0,7760.21,7760.21,3267.34
20,430,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,4500,145.2,4645.2,145.2
20,430,21500,MANTENIMENT MOBILIARI I ESTRIS,2000,,2000.0,1506.51
20,430,21900,MANTENIMENT PROGRAMES INFORMÀTICS CAN GAVARRA,0,,,4737.88
20,430,22000,MATERIAL D'OFICINA,2000,13.43,2013.43,540.31
20,430,22002,Material informàtic no inventariable.,0,,,396.53
20,430,22199,ALTRES SUBMINISTRAMENTS,3000,6.96,3006.96,695.69
20,430,22200,SERVEIS DE TELECOMUNICACIONS,6000,563.28,6563.28,6885.71
20,430,22602,PUBLICITAT I PROPAGANDA,2000,166.74,2166.74,1376.45
20,430,22606,DINAMITZACIÓ COMERCIAL,5000,641.19,5641.19,2898.35
20,430,22608,ALTRES DESPESES PROMOCIÓ ECONÒMICA,0,37000.0,37000.0,25392.63
20,430,22706,"ESTUDIS, PLANS I PROJECTES TÈCNICS",3000,14053.58,17053.58,4658.96
20,430,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,6000,17274.0,23274.0,4235.0
20,430,48900,SUBVENCIONS ENTITATS COMERCIALS I INDUSTRIALS,3000,185.0,3185.0,1634.59
20,430,62501,MOBILIARI I ESTRIS,3000,2000.0,5000.0,3783.97
20,430,62601,EQUIPS PER A PROCESSOS D'INFORMACIO,0,,,178.31
20,942,46600,A RIERA DE CALDES,3000,,3000.0,
20,942,46700,A CONSORCIS,2500,,2500.0,3026.44
#,,,,11415095,6730492.21,18145587.21,13350521.43
