#Org.,Fun.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
180,320,22102,SUBMINISTRAMENT GAS ROURE,500,0,500,312.76
180,321,21200,MANTENIMENT EQUIPAMENTS EDUCATIUS,61000,48919.23,109919.23,63449.75
180,321,21300,"REPARACIO, MANTENIMENT I CONSERVACIO MAQUINARIA, INSTAL. I U",0,0,0,1227.55
180,321,21500,MOBILIARI I ESTRIS,2000,0,2000,0
180,321,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EQUIP. EDUCATIUS,70000,1997.72,71997.72,69651.08
180,321,22102,SUBMINISTRAMENT GAS EQUIPAMENTS EDUCATIUS,62000,0,62000,49829.77
180,330,21200,MANTENIMENT EQUIPAMENTS CULTURALS,15000,105.71,15105.71,7697.84
180,330,21500,Mobiliari i estris,0,0,0,0
180,330,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EQUIPAMENTS CULTURALS,12000,0,12000,17523.5
180,330,22102,SUBMINISTRAMENT GAS EQUIPAMENTS CULTURALS,7800,0,7800,6549.6
180,340,20500,LLOGUER MOBILIARI I ESTRIS,0,0,0,1338.26
180,340,21200,MANTENIMENT EQUIPAMENTS ESPORTIUS,52000,36825.66,88825.66,56633.71
180,340,21300,"MANTENIMENT MAQUINÀRIA, INSTAL.LACIONS I UTILLATGE",100,0,100,0
180,340,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EQUIP. ESPORTIUS,16000,25.75,16025.75,21095.85
180,340,22102,SUBMINISTRAMENT GAS EQUIPAMENTS ESPORTIUS,8800,0,8800,7886.68
180,340,22199,ALTRES SUBMINISTRAMENTS,0,0,0,254.1
180,430,21200,MANTENIMENT CAN GAVARRA,8000,3197.53,11197.53,9744.98
180,430,22100,SUBMINISTRAMENT ELÈCTRIC CAN GAVARRA,8500,160,8660,9896.09
180,920,21200,MANTENIMENT EDIFICI AJUNTAMENT I ALTRES,15500,6690.43,22190.43,11683.85
180,920,22100,SUBMINISTRAMENT ENERGIA ELÈCTRICA EDIFICI AJUNTAMENT I ALTRE,20000,0,20000,17467.93
180,920,22199,ALTRES SUBMINISTRAMENTS,500,971.93,1471.93,0
180,929,21200,MANTENIMENT LOCAL ATENCIÓ A LES PERSONES,2200,3481.03,5681.03,3735.86
180,929,22100,SUBMIN.ENERGIA ELÈCTRICA LOCAL ATENCIÓ A LES PERSONES,6500,0,6500,6104.64
190,232,22608,ACTIVITATS SOLIDARITAT,4028,-1900,2128,1076.7
190,232,48900,SUBVENCIONS SOLIDARITAT,53518,-4100,49418,23000
200,430,12001,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP A2,13426,0,13426,13077.05
200,430,12004,RETRIBUCIONS BÀSIQUES FUNCIONARIS SOUS GRUP C2,8389,0,8389,8378.58
200,430,12006,TRIENNIS,3435,0,3435,2875.46
200,430,12100,COMPLEMENT DE DESTINACIÓ,11802,0,11802,11626.98
200,430,12101,COMPLEMENT ESPECIFIC,39119,0,39119,39185.87
200,430,13000,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX,11436,0,11436,11230.4
200,430,13002,ALTRES REMUNERACIONS PERSONAL LABORAL FIX,23324,0,23324,23311.96
200,430,13100,REMUNERACIONS PERSONAL LABORAL TEMPORAL,32322,0,32322,14451.13
200,430,14300,Altre personal atípic,0,27562.5,27562.5,41941.37
200,430,15000,PRODUCTIVITAT,2400,0,2400,1420.82
200,430,20800,LLOGUER D'ALTRE IMMOBILITZAT MATERIAL,4200,0,4200,2897.71
200,430,21500,MANTENIMENT MOBILIARI I ESTRIS,1800,0,1800,1629.5
200,430,22000,MATERIAL D'OFICINA,1000,-468.46,531.54,455.92
200,430,22199,ALTRES SUBMINISTRAMENTS,2000,0,2000,1706.83
200,430,22200,SERVEIS DE TELECOMUNICACIONS,6000,0,6000,5605.23
200,430,22602,PUBLICITAT I PROPAGANDA,2000,0,2000,1445.95
200,430,22606,DINAMITZACIÓ COMERCIAL,5000,0,5000,2245.69
200,430,22608,ALTRES DESPESES PROMOCIÓ ECONÒMICA,0,29700.8,29700.8,8400.49
200,430,22706,"ESTUDIS, PLANS I PROJECTES TÈCNICS",3000,-2160,840,0
200,430,22707,TREBALLS REALITZATS PER ALTRES EMPRESES,6000,1000,7000,3717.91
200,430,48900,SUBVENCIONS ENTITATS COMERCIAL I INDUSTRIALS,3000,0,3000,740
200,430,62501,MOBILIARI I ESTRIS,1500,468.46,1968.46,1392.5
200,942,46700,A CONSORCIS,3000,0,3000,2026.44
